Source,Target,Weight
KZN-63,KZN-041,2.0
KZN-63,KZN-048,2.0
KZN-63,KZN-035,3.0
KZN-63,KZN-017,2.0
KZN-63,KZN-036,3.0
KZN-63,KZN-018,2.0
KZN-63,KZN-047,2.0
KZN-63,KZN-023,3.0
KZN-63,KZN-020,2.0
KZN-63,KZN-021,2.0
KZN-63,KZN-042,2.0
KZN-63,KZN-068,3.0
KZN-63,KZN-039,3.0
KZN-63,KZN-032,3.0
KZN-63,KZN-055,2.0
KZN-63,KZN-022,2.0
KZN-63,KZN-058,2.0
KZN-63,KZN-044,2.0
KZN-63,KZN-015,2.0
KZN-63,KZN-049,2.0
KZN-63,KZN-019,2.0
KZN-63,KZN-026,2.0
KZN-63,KZN-052,2.0
KZN-63,KZN-065,3.0
KZN-63,KZN-054,2.0
KZN-63,KZN-038,3.0
AA-05,MDA-04,2.0
AA-05,MDA-07,2.0
AA-05,SDA-05X,2.0
AA-05,SDA-04,2.0
AA-05,SDA-01,2.0
AA-05,SDA-07,2.0
AA-05,MDA-02,2.0
AA-05,MDA-08,2.0
AA-05,MDA-05,3.0
AA-05,MDA-01,2.0
AA-05,SDA-09,2.0
AA-05,SDA-08,2.0
AA-05,MDA-06,2.0
AA-05,SDA-02,2.0
AA-05,SDA-06,2.0
SDC02,SDC01,4.0
SDC02,SDA-04,2.0
SDC02,SDA-01,2.0
SDC02,DC142,2.0
SDC02,SDA-07,2.0
SDC02,MDA-02,2.0
SDC02,DC322,2.0
SDC02,DC112,2.0
SDC02,DC103,2.0
SDC02,DC122,2.0
SDC02,SDA-09,2.0
SDC02,DC121,2.0
SDC02,DC323,2.0
SDC02,DC312,2.0
SDC02,SDA-08,2.0
SDC02,SDA-02,3.0
SDC02,SDA10,2.0
SDC02,SDC03Z,3.0
SDC02,DC102,3.0
SDC02,DC123,2.0
SDC02,SDC04Z,3.0
SDC02,DC321,2.0
SDC02,SDC02,5.0
SDC02,SDA-06,2.0
SDC02,DC124,2.0
IA-15,MDA-10,2.0
IA-15,MDA-05,2.0
206/08-B01,206-08-A21,2.0
206/08-B01,206-08-A04,2.0
206/08-B01,206-08-A05,2.0
206/08-B01,206-08-A09,2.0
206/08-B01,206-08-A07,2.0
206/08-B01,206-08-A02,2.0
JUN-01,KZN-031,2.0
JUN-01,KZN-014,2.0
JUN-01,KZN-051,2.0
JUN-01,SDA-01,2.0
JUN-01,KZN-016,2.0
JUN-01,KZN-061,2.0
JUN-01,KZN-041,2.0
JUN-01,KZN-017,2.0
JUN-01,KZN-018,2.0
JUN-01,MDA-01,2.0
JUN-01,KZN-021,2.0
JUN-01,KZN-015,2.0
JUN-01,KZN-019,2.0
FA-04,MDA-04,3.0
FA-04,MDA-07,2.0
FA-04,SDA-04,3.0
FA-04,SDA-01,2.0
FA-04,SDA-07,2.0
FA-04,MDA-02,2.0
FA-04,MDA-08,2.0
FA-04,MDA-05,2.0
FA-04,MDA-01,2.0
FA-04,SDA-09,2.0
FA-04,SDA-08,2.0
FA-04,MDA-06,2.0
FA-04,SDA-02,2.0
FA-04,SDA-06,2.0
204/20-L4y (LP02),204-20-L4y (LP02),4.0
CA-08,MDA-04,2.0
CA-08,MDA-07,2.0
CA-08,SDA-04,2.0
CA-08,SDA-01,2.0
CA-08,SDA-07,2.0
CA-08,MDA-02,2.0
CA-08,MDA-08,3.0
CA-08,MDA-05,2.0
CA-08,MDA-01,2.0
CA-08,SDA-09,2.0
CA-08,SDA-08,3.0
CA-08,MDA-06,2.0
CA-08,SDA-02,2.0
CA-08,SDA-06,2.0
KZN-082,KZN-031,3.0
KZN-082,KZN-030,3.0
KZN-082,KZN-024,3.0
KZN-082,KZN-014,3.0
KZN-082,KZN-040,3.0
KZN-082,KZN-025,3.0
KZN-082,KZN-051,3.0
KZN-082,KZN-043,3.0
KZN-082,KZN-016,3.0
KZN-082,KZN-053,3.0
KZN-082,KZN-037,3.0
KZN-082,KZN-060,3.0
KZN-082,KZN-034,3.0
KZN-082,KZN-029,3.0
KZN-082,KZN-061,3.0
KZN-082,KZN-028,3.0
KZN-082,KZN-027,3.0
KZN-082,KZN-033,3.0
KZN-082,KZN-041,3.0
KZN-082,KZN-048,3.0
KZN-082,KZN-035,3.0
KZN-082,KZN-017,3.0
KZN-082,KZN-036,3.0
KZN-082,KZN-018,3.0
KZN-082,KZN-047,3.0
KZN-082,KZN-023,3.0
KZN-082,KZN-020,3.0
KZN-082,KZN-021,3.0
KZN-082,KZN-042,4.0
KZN-082,KZN-068,3.0
KZN-082,KZN-039,3.0
KZN-082,KZN-032,4.0
KZN-082,KZN-055,3.0
KZN-082,KZN-022,4.0
KZN-082,KZN-058,3.0
KZN-082,KZN-044,3.0
KZN-082,KZN-015,3.0
KZN-082,KZN-049,3.0
KZN-082,KZN-019,3.0
KZN-082,KZN-026,3.0
KZN-082,KZN-052,4.0
KZN-082,KZN-065,3.0
KZN-082,KZN-054,3.0
KZN-082,KZN-038,3.0
KA-01,KZN-031,2.0
KA-01,MDA-04,2.0
KA-01,MDA-07,2.0
KA-01,SDC01,2.0
KA-01,KZN-014,2.0
KA-01,SDA-04,2.0
KA-01,KZN-051,2.0
KA-01,SDA-01,3.0
KA-01,KZN-016,2.0
KA-01,SDA-07,2.0
KA-01,MDA-02,2.0
KA-01,KZN-061,2.0
KA-01,KZN-041,2.0
KA-01,MDA-08,2.0
KA-01,KZN-017,2.0
KA-01,MDA-05,2.0
KA-01,KZN-018,2.0
KA-01,MDA-01,3.0
KA-01,SDA-09,2.0
KA-01,KZN-021,2.0
KA-01,SDA-08,2.0
KA-01,MDA-06,2.0
KA-01,SDA-02,2.0
KA-01,KZN-015,2.0
KA-01,KZN-019,2.0
KA-01,SDA-06,2.0
206/08-A10,206-08-A21,2.0
206/08-A10,206-08-A20,3.0
206/08-A10,206-08-A14,3.0
206/08-A10,206-08-A19,3.0
206/08-A10,206-08-A13,3.0
206/08-A10,206-08-A04,2.0
206/08-A10,206-08-A05,2.0
206/08-A10,206-08-A15,3.0
206/08-A10,206-08-A09,2.0
206/08-A10,206-08-A07,2.0
206/08-A10,206-08-A12,3.0
206/08-A10,206-08-A17,3.0
206/08-A10,206-08-A16,3.0
206/08-A10,206-08-A10,4.0
206/08-A10,206-08-A02,2.0
206/08-A10,206-08-A18,3.0
SDA-06,MDA-10,2.0
SDA-06,MDA-04,3.0
SDA-06,MDA-07,3.0
SDA-06,SDC01,2.0
SDA-06,SDA-05X,3.0
SDA-06,SDA-04,4.0
SDA-06,SDA-01,4.0
SDA-06,SDA-07,4.0
SDA-06,SDA-03X,3.0
SDA-06,MDA-02,3.0
SDA-06,MDA-08,3.0
SDA-06,MDA-05,3.0
SDA-06,MDA-01,3.0
SDA-06,SDA-09,4.0
SDA-06,SDA-08,4.0
SDA-06,MDA-06,4.0
SDA-06,SDA-02,4.0
SDA-06,SDA10,3.0
SDA-06,SDC02,2.0
SDA-06,SDA-06,5.0
KZN-20,KZN-031,2.0
KZN-20,KZN-030,3.0
KZN-20,KZN-024,3.0
KZN-20,KZN-014,2.0
KZN-20,KZN-040,3.0
KZN-20,KZN-025,3.0
KZN-20,KZN-051,2.0
KZN-20,KZN-043,2.0
KZN-20,KZN-016,2.0
KZN-20,KZN-053,2.0
KZN-20,KZN-037,2.0
KZN-20,KZN-060,3.0
KZN-20,KZN-034,2.0
KZN-20,KZN-029,3.0
KZN-20,KZN-061,2.0
KZN-20,KZN-028,3.0
KZN-20,KZN-027,3.0
KZN-20,KZN-033,2.0
KZN-20,KZN-041,2.0
KZN-20,KZN-048,2.0
KZN-20,KZN-035,2.0
KZN-20,KZN-017,2.0
KZN-20,KZN-036,2.0
KZN-20,KZN-018,2.0
KZN-20,KZN-047,2.0
KZN-20,KZN-023,3.0
KZN-20,KZN-020,4.0
KZN-20,KZN-021,3.0
KZN-20,KZN-042,2.0
KZN-20,KZN-068,2.0
KZN-20,KZN-039,2.0
KZN-20,KZN-032,2.0
KZN-20,KZN-055,2.0
KZN-20,KZN-022,3.0
KZN-20,KZN-058,2.0
KZN-20,KZN-044,2.0
KZN-20,KZN-015,2.0
KZN-20,KZN-049,2.0
KZN-20,KZN-019,2.0
KZN-20,KZN-026,3.0
KZN-20,KZN-052,2.0
KZN-20,KZN-065,2.0
KZN-20,KZN-054,2.0
KZN-20,KZN-038,2.0
IA-10,MDA-10,3.0
IA-10,SDA10,2.0
KZN-64,KZN-031,2.0
KZN-64,KZN-030,2.0
KZN-64,KZN-024,3.0
KZN-64,KZN-014,3.0
KZN-64,KZN-040,3.0
KZN-64,KZN-025,2.0
KZN-64,KZN-051,2.0
KZN-64,KZN-043,3.0
KZN-64,KZN-016,2.0
KZN-64,KZN-053,2.0
KZN-64,KZN-037,2.0
KZN-64,KZN-060,3.0
KZN-64,KZN-034,3.0
KZN-64,KZN-029,2.0
KZN-64,KZN-061,3.0
KZN-64,KZN-028,2.0
KZN-64,KZN-027,2.0
KZN-64,KZN-033,2.0
KZN-64,KZN-041,3.0
KZN-64,KZN-048,3.0
KZN-64,KZN-035,2.0
KZN-64,KZN-017,2.0
KZN-64,KZN-036,2.0
KZN-64,KZN-018,2.0
KZN-64,KZN-047,3.0
KZN-64,KZN-023,2.0
KZN-64,KZN-020,2.0
KZN-64,KZN-021,2.0
KZN-64,KZN-042,3.0
KZN-64,KZN-068,3.0
KZN-64,KZN-039,2.0
KZN-64,KZN-032,2.0
KZN-64,KZN-055,2.0
KZN-64,KZN-022,2.0
KZN-64,KZN-058,2.0
KZN-64,KZN-044,3.0
KZN-64,KZN-015,2.0
KZN-64,KZN-049,3.0
KZN-64,KZN-019,2.0
KZN-64,KZN-026,2.0
KZN-64,KZN-052,2.0
KZN-64,KZN-065,3.0
KZN-64,KZN-054,3.0
KZN-64,KZN-038,2.0
SAV-05,SDA-05X,2.0
SAV-05,SDA-04,2.0
SAV-05,SDA-01,2.0
SAV-05,SDA-07,2.0
SAV-05,MDA-05,2.0
SAV-05,SDA-09,2.0
SAV-05,SDA-08,2.0
SAV-05,SDA-02,2.0
SAV-05,SDA-06,2.0
KZN-074,KZN-031,3.0
KZN-074,KZN-030,3.0
KZN-074,KZN-024,4.0
KZN-074,KZN-014,4.0
KZN-074,KZN-040,3.0
KZN-074,KZN-025,3.0
KZN-074,KZN-051,3.0
KZN-074,KZN-043,3.0
KZN-074,KZN-016,3.0
KZN-074,KZN-053,3.0
KZN-074,KZN-037,3.0
KZN-074,KZN-060,3.0
KZN-074,KZN-034,4.0
KZN-074,KZN-029,3.0
KZN-074,KZN-061,3.0
KZN-074,KZN-028,3.0
KZN-074,KZN-027,3.0
KZN-074,KZN-033,3.0
KZN-074,KZN-041,3.0
KZN-074,KZN-048,3.0
KZN-074,KZN-035,3.0
KZN-074,KZN-017,3.0
KZN-074,KZN-036,3.0
KZN-074,KZN-018,3.0
KZN-074,KZN-047,3.0
KZN-074,KZN-023,3.0
KZN-074,KZN-020,3.0
KZN-074,KZN-021,3.0
KZN-074,KZN-042,3.0
KZN-074,KZN-068,3.0
KZN-074,KZN-039,3.0
KZN-074,KZN-032,3.0
KZN-074,KZN-055,3.0
KZN-074,KZN-022,3.0
KZN-074,KZN-058,3.0
KZN-074,KZN-044,4.0
KZN-074,KZN-015,3.0
KZN-074,KZN-049,3.0
KZN-074,KZN-019,3.0
KZN-074,KZN-026,3.0
KZN-074,KZN-052,3.0
KZN-074,KZN-065,3.0
KZN-074,KZN-054,4.0
KZN-074,KZN-038,3.0
IA-05,MDA-04,2.0
IA-05,MDA-07,2.0
IA-05,SDA-05X,2.0
IA-05,SDA-04,2.0
IA-05,SDA-01,2.0
IA-05,SDA-07,2.0
IA-05,MDA-02,2.0
IA-05,MDA-08,2.0
IA-05,MDA-05,3.0
IA-05,MDA-01,2.0
IA-05,SDA-09,2.0
IA-05,SDA-08,2.0
IA-05,MDA-06,2.0
IA-05,SDA-02,2.0
IA-05,SDA-06,2.0
