Source,Target,weight,distance
KZN-037,KZN-14,0,3
KZN-037,KZN-15,0,3
KZN-037,KZN-16,0,3
KZN-037,KZN-17,1,2
KZN-037,KZN-18,0,3
KZN-037,KZN-19,0,3
KZN-037,KZN-20,0,3
KZN-037,KZN-21,0,3
KZN-037,KZN-22,0,3
KZN-037,KZN-23,1,2
KZN-037,KZN-24,0,3
KZN-037,KZN-25,0,3
KZN-037,KZN-26,0,3
KZN-037,KZN-27,1,2
KZN-037,KZN-28,0,3
KZN-037,KZN-29,0,3
KZN-037,KZN-30,1,2
KZN-037,KZN-31,1,2
KZN-037,KZN-32,1,2
KZN-037,KZN-35,1,2
KZN-037,KZN-34,1,2
KZN-037,KZN-33,1,2
KZN-037,KZN-36,1,2
KZN-037,KZN-37,2,1
KZN-037,KZN-38,1,2
KZN-037,KZN-39,1,2
KZN-037,KZN-40,0,3
KZN-037,KZN-41,0,3
KZN-037,KZN-42,0,3
KZN-037,KZN-43,1,2
KZN-037,KZN-44,0,3
KZN-037,KZN-45,0,3
KZN-037,KZN-46,0,3
KZN-037,KZN-47,1,2
KZN-037,KZN-48,0,3
KZN-037,KZN-49,0,3
KZN-037,KZN-50,0,3
KZN-037,KZN-51,0,3
KZN-037,KZN-52,0,3
KZN-037,KZN-53,1,2
KZN-037,KZN-54,0,3
KZN-037,KZN-55,0,3
KZN-037,KZN-56,0,3
KZN-037,KZN-57,1,2
KZN-037,KZN-58,0,3
KZN-037,KZN-59,0,3
KZN-037,KZN-60,0,3
KZN-037,KZN-61,0,3
KZN-037,KZN-62,0,3
KZN-037,KZN-63,1,2
KZN-037,KZN-64,0,3
KZN-037,KZN-65,0,3
KZN-037,KZN-66,0,3
KZN-037,KZN-67,1,2
KZN-037,KZN-68,0,3
KZN-037,KZN-69,0,3
KZN-037,KZN-70,0,3
KZN-037,KZN-D1,0,3
KZN-037,KZN-D2,0,3
KZN-037,KZN-D3,1,2
KZN-037,KZN-D4,0,3
KZN-037,KZN-071,1,2
KZN-037,KZN-072,1,2
KZN-037,KZN-073,1,2
KZN-037,KZN-074,1,2
KZN-037,KZN-075,1,2
KZN-037,KZN-076,1,2
KZN-037,KZN-077,2,1
KZN-037,KZN-078,1,2
KZN-037,KZN-079,1,2
KZN-037,KZN-080,1,2
KZN-037,KZN-081,1,2
KZN-037,KZN-082,1,2
KZN-037,KZN-083,1,2
KZN-037,KZN-084,1,2
KZN-037,CAN-03,0,3
KZN-037,JUN-03,0,3
KZN-037,KA-03,0,3
KZN-037,KA-07,0,3
KZN-037,MAN-03,0,3
KZN-037,MAN-07,0,3
KZN-038,KZN-4,0,3
KZN-038,KZN-5,0,3
KZN-038,KZN-6,0,3
KZN-038,KZN-7,0,3
KZN-038,KZN-8,1,2
KZN-038,KZN-9,0,3
KZN-038,KZN-10,0,3
KZN-038,KZN-11,0,3
KZN-038,KZN-12,0,3
KZN-038,KZN-13,1,2
KZN-038,KZN-14,0,3
KZN-038,KZN-15,0,3
KZN-038,KZN-16,0,3
KZN-038,KZN-17,0,3
KZN-038,KZN-18,1,2
KZN-038,KZN-19,0,3
KZN-038,KZN-20,0,3
KZN-038,KZN-21,0,3
KZN-038,KZN-22,0,3
KZN-038,KZN-23,1,2
KZN-038,KZN-24,0,3
KZN-038,KZN-25,0,3
KZN-038,KZN-26,0,3
KZN-038,KZN-27,0,3
KZN-038,KZN-28,1,2
KZN-038,KZN-29,0,3
KZN-038,KZN-30,1,2
KZN-038,KZN-31,1,2
KZN-038,KZN-32,1,2
KZN-038,KZN-35,1,2
KZN-038,KZN-34,1,2
KZN-038,KZN-33,1,2
KZN-038,KZN-36,1,2
KZN-038,KZN-37,1,2
KZN-038,KZN-38,2,1
KZN-038,KZN-39,1,2
KZN-038,KZN-40,0,3
KZN-038,KZN-41,0,3
KZN-038,KZN-42,0,3
KZN-038,KZN-43,1,2
KZN-038,KZN-44,0,3
KZN-038,KZN-45,0,3
KZN-038,KZN-46,0,3
KZN-038,KZN-47,0,3
KZN-038,KZN-48,1,2
KZN-038,KZN-49,0,3
KZN-038,KZN-50,0,3
KZN-038,KZN-51,0,3
KZN-038,KZN-52,0,3
KZN-038,KZN-53,1,2
KZN-038,KZN-54,0,3
KZN-038,KZN-55,0,3
KZN-038,KZN-56,0,3
KZN-038,KZN-57,0,3
KZN-038,KZN-58,1,2
KZN-038,KZN-59,0,3
KZN-038,KZN-60,0,3
KZN-038,KZN-61,0,3
KZN-038,KZN-62,0,3
KZN-038,KZN-63,1,2
KZN-038,KZN-64,0,3
KZN-038,KZN-65,0,3
KZN-038,KZN-66,0,3
KZN-038,KZN-67,0,3
KZN-038,KZN-68,1,2
KZN-038,KZN-69,0,3
KZN-038,KZN-70,0,3
KZN-038,KZN-D1,0,3
KZN-038,KZN-D2,0,3
KZN-038,KZN-D3,1,2
KZN-038,KZN-D4,0,3
KZN-038,KZN-071,1,2
KZN-038,KZN-072,1,2
KZN-038,KZN-073,1,2
KZN-038,KZN-074,1,2
KZN-038,KZN-075,1,2
KZN-038,KZN-076,1,2
KZN-038,KZN-077,1,2
KZN-038,KZN-078,2,1
KZN-038,KZN-079,1,2
KZN-038,KZN-080,1,2
KZN-038,KZN-081,1,2
KZN-038,KZN-082,1,2
KZN-038,KZN-083,1,2
KZN-038,KZN-084,1,2
KZN-038,CAN-03,0,3
KZN-038,JUN-03,0,3
KZN-038,KA-03,0,3
KZN-038,KA-08,0,3
KZN-038,MAN-03,0,3
KZN-038,MAN-08,0,3
KZN-039,KZN-4,0,3
KZN-039,KZN-5,0,3
KZN-039,KZN-6,0,3
KZN-039,KZN-7,0,3
KZN-039,KZN-8,0,3
KZN-039,KZN-9,1,2
KZN-039,KZN-10,0,3
KZN-039,KZN-11,0,3
KZN-039,KZN-12,0,3
KZN-039,KZN-13,1,2
KZN-039,KZN-14,0,3
KZN-039,KZN-15,0,3
KZN-039,KZN-16,0,3
KZN-039,KZN-17,0,3
KZN-039,KZN-18,0,3
KZN-039,KZN-19,1,2
KZN-039,KZN-20,0,3
KZN-039,KZN-21,0,3
KZN-039,KZN-22,0,3
KZN-039,KZN-23,1,2
KZN-039,KZN-24,0,3
KZN-039,KZN-25,0,3
KZN-039,KZN-26,0,3
KZN-039,KZN-27,0,3
KZN-039,KZN-28,0,3
KZN-039,KZN-29,1,2
KZN-039,KZN-30,1,2
KZN-039,KZN-31,1,2
KZN-039,KZN-32,1,2
KZN-039,KZN-35,1,2
KZN-039,KZN-34,1,2
KZN-039,KZN-33,1,2
KZN-039,KZN-36,1,2
KZN-039,KZN-37,1,2
KZN-039,KZN-38,1,2
KZN-039,KZN-39,2,1
KZN-039,KZN-40,0,3
KZN-039,KZN-41,0,3
KZN-039,KZN-42,0,3
KZN-039,KZN-43,1,2
KZN-039,KZN-44,0,3
KZN-039,KZN-45,0,3
KZN-039,KZN-46,0,3
KZN-039,KZN-47,0,3
KZN-039,KZN-48,0,3
KZN-039,KZN-49,1,2
KZN-039,KZN-50,0,3
KZN-039,KZN-51,0,3
KZN-039,KZN-52,0,3
KZN-039,KZN-53,1,2
KZN-039,KZN-54,0,3
KZN-039,KZN-55,0,3
KZN-039,KZN-56,0,3
KZN-039,KZN-57,0,3
KZN-039,KZN-58,0,3
KZN-039,KZN-59,1,2
KZN-039,KZN-60,0,3
KZN-039,KZN-61,0,3
KZN-039,KZN-62,0,3
KZN-039,KZN-63,1,2
KZN-039,KZN-64,0,3
KZN-039,KZN-65,0,3
KZN-039,KZN-66,0,3
KZN-039,KZN-67,0,3
KZN-039,KZN-68,0,3
KZN-039,KZN-69,1,2
KZN-039,KZN-70,0,3
KZN-039,KZN-D1,0,3
KZN-039,KZN-D2,0,3
KZN-039,KZN-D3,1,2
KZN-039,KZN-D4,0,3
KZN-039,KZN-071,1,2
KZN-039,KZN-072,1,2
KZN-039,KZN-073,1,2
KZN-039,KZN-074,1,2
KZN-039,KZN-075,1,2
KZN-039,KZN-076,1,2
KZN-039,KZN-077,1,2
KZN-039,KZN-078,1,2
KZN-039,KZN-079,2,1
KZN-039,KZN-080,1,2
KZN-039,KZN-081,1,2
KZN-039,KZN-082,1,2
KZN-039,KZN-083,1,2
KZN-039,KZN-084,1,2
KZN-039,CAN-03,0,3
KZN-039,JUN-03,0,3
KZN-039,KA-03,0,3
KZN-039,KA-09,0,3
KZN-039,MAN-03,0,3
KZN-039,MAN-09,0,3
KZN-040,KZN-4,1,2
KZN-040,KZN-5,0,3
KZN-040,KZN-6,0,3
KZN-040,KZN-7,0,3
KZN-040,KZN-8,0,3
KZN-040,KZN-9,0,3
KZN-040,KZN-10,1,2
KZN-040,KZN-11,0,3
KZN-040,KZN-12,0,3
KZN-040,KZN-13,0,3
KZN-040,KZN-14,1,2
KZN-040,KZN-15,0,3
KZN-040,KZN-16,0,3
KZN-040,KZN-17,0,3
KZN-040,KZN-18,0,3
KZN-040,KZN-19,0,3
KZN-040,KZN-20,1,2
KZN-040,KZN-21,0,3
KZN-040,KZN-22,0,3
KZN-040,KZN-23,0,3
KZN-040,KZN-24,1,2
KZN-040,KZN-25,0,3
KZN-040,KZN-26,0,3
KZN-040,KZN-27,0,3
KZN-040,KZN-28,0,3
KZN-040,KZN-29,0,3
KZN-040,KZN-30,1,2
KZN-040,KZN-31,0,3
KZN-040,KZN-32,0,3
KZN-040,KZN-35,0,3
KZN-040,KZN-34,1,2
KZN-040,KZN-33,0,3
KZN-040,KZN-36,0,3
KZN-040,KZN-37,0,3
KZN-040,KZN-38,0,3
KZN-040,KZN-39,0,3
KZN-040,KZN-40,2,1
KZN-040,KZN-41,1,2
KZN-040,KZN-42,1,2
KZN-040,KZN-43,1,2
KZN-040,KZN-44,1,2
KZN-040,KZN-45,1,2
KZN-040,KZN-46,1,2
KZN-040,KZN-47,1,2
KZN-040,KZN-48,1,2
KZN-040,KZN-49,1,2
KZN-040,KZN-50,1,2
KZN-040,KZN-51,0,3
KZN-040,KZN-52,0,3
KZN-040,KZN-53,0,3
KZN-040,KZN-54,1,2
KZN-040,KZN-55,0,3
KZN-040,KZN-56,0,3
KZN-040,KZN-57,0,3
KZN-040,KZN-58,0,3
KZN-040,KZN-59,0,3
KZN-040,KZN-60,1,2
KZN-040,KZN-61,0,3
KZN-040,KZN-62,0,3
KZN-040,KZN-63,0,3
KZN-040,KZN-64,1,2
KZN-040,KZN-65,0,3
KZN-040,KZN-66,0,3
KZN-040,KZN-67,0,3
KZN-040,KZN-68,0,3
KZN-040,KZN-69,0,3
KZN-040,KZN-70,1,2
KZN-040,KZN-D1,0,3
KZN-040,KZN-D2,0,3
KZN-040,KZN-D3,0,3
KZN-040,KZN-D4,1,2
KZN-040,KZN-071,1,2
KZN-040,KZN-072,1,2
KZN-040,KZN-073,1,2
KZN-040,KZN-074,1,2
KZN-040,KZN-075,1,2
KZN-040,KZN-076,1,2
KZN-040,KZN-077,1,2
KZN-040,KZN-078,1,2
KZN-040,KZN-079,1,2
KZN-040,KZN-080,2,1
KZN-040,KZN-081,1,2
KZN-040,KZN-082,1,2
KZN-040,KZN-083,1,2
KZN-040,KZN-084,1,2
KZN-040,JUN-04,0,3
KZN-040,KA-04,0,3
KZN-040,MAN-04,0,3
KZN-041,KZN-4,1,2
KZN-041,KZN-5,0,3
KZN-041,KZN-6,0,3
KZN-041,KZN-7,0,3
KZN-041,KZN-8,0,3
KZN-041,KZN-9,0,3
KZN-041,KZN-10,0,3
KZN-041,KZN-11,1,2
KZN-041,KZN-12,0,3
KZN-041,KZN-13,0,3
KZN-041,KZN-14,1,2
KZN-041,KZN-15,0,3
KZN-041,KZN-16,0,3
KZN-041,KZN-17,0,3
KZN-041,KZN-18,0,3
KZN-041,KZN-19,0,3
KZN-041,KZN-20,0,3
KZN-041,KZN-21,1,2
KZN-041,KZN-22,0,3
KZN-041,KZN-23,0,3
KZN-041,KZN-24,1,2
KZN-041,KZN-25,0,3
KZN-041,KZN-26,0,3
KZN-041,KZN-27,0,3
KZN-041,KZN-28,0,3
KZN-041,KZN-29,0,3
KZN-041,KZN-30,0,3
KZN-041,KZN-31,1,2
KZN-041,KZN-32,0,3
KZN-041,KZN-35,0,3
KZN-041,KZN-34,1,2
KZN-041,KZN-33,0,3
KZN-041,KZN-36,0,3
KZN-041,KZN-37,0,3
KZN-041,KZN-38,0,3
KZN-041,KZN-39,0,3
KZN-041,KZN-40,1,2
KZN-041,KZN-41,2,1
KZN-041,KZN-42,1,2
KZN-041,KZN-43,1,2
KZN-041,KZN-44,1,2
KZN-041,KZN-45,1,2
KZN-041,KZN-46,1,2
KZN-041,KZN-47,1,2
KZN-041,KZN-48,1,2
KZN-041,KZN-49,1,2
KZN-041,KZN-50,0,3
KZN-041,KZN-51,1,2
KZN-041,KZN-52,0,3
KZN-041,KZN-53,0,3
KZN-041,KZN-54,1,2
KZN-041,KZN-55,0,3
KZN-041,KZN-56,0,3
KZN-041,KZN-57,0,3
KZN-041,KZN-58,0,3
KZN-041,KZN-59,0,3
KZN-041,KZN-60,0,3
KZN-041,KZN-61,1,2
KZN-041,KZN-62,0,3
KZN-041,KZN-63,0,3
KZN-041,KZN-64,1,2
KZN-041,KZN-65,0,3
KZN-041,KZN-66,0,3
KZN-041,KZN-67,0,3
KZN-041,KZN-68,0,3
KZN-041,KZN-69,0,3
KZN-041,KZN-70,0,3
KZN-041,KZN-D1,1,2
KZN-041,KZN-D2,0,3
KZN-041,KZN-D3,0,3
KZN-041,KZN-D4,1,2
KZN-041,KZN-071,2,1
KZN-041,KZN-072,1,2
KZN-041,KZN-073,1,2
KZN-041,KZN-074,1,2
KZN-041,KZN-075,1,2
KZN-041,KZN-076,1,2
KZN-041,KZN-077,1,2
KZN-041,KZN-078,1,2
KZN-041,KZN-079,1,2
KZN-041,KZN-080,1,2
KZN-041,KZN-081,2,1
KZN-041,KZN-082,1,2
KZN-041,KZN-083,1,2
KZN-041,KZN-084,1,2
KZN-041,TZN-1,0,3
KZN-041,CAN-01,0,3
KZN-041,JUN-01,0,3
KZN-041,JUN-04,0,3
KZN-041,KA-01,0,3
KZN-041,KA-04,0,3
KZN-041,MAN-01,0,3
KZN-041,MAN-04,0,3
KZN-042,KZN-4,1,2
KZN-042,KZN-5,0,3
KZN-042,KZN-6,0,3
KZN-042,KZN-7,0,3
KZN-042,KZN-8,0,3
KZN-042,KZN-9,0,3
KZN-042,KZN-10,0,3
KZN-042,KZN-11,0,3
KZN-042,KZN-12,1,2
KZN-042,KZN-13,0,3
KZN-042,KZN-14,1,2
KZN-042,KZN-15,0,3
KZN-042,KZN-16,0,3
KZN-042,KZN-17,0,3
KZN-042,KZN-18,0,3
KZN-042,KZN-19,0,3
KZN-042,KZN-20,0,3
KZN-042,KZN-21,0,3
KZN-042,KZN-22,1,2
KZN-042,KZN-23,0,3
KZN-042,KZN-24,1,2
KZN-042,KZN-25,0,3
KZN-042,KZN-26,0,3
KZN-042,KZN-27,0,3
KZN-042,KZN-28,0,3
KZN-042,KZN-29,0,3
KZN-042,KZN-30,0,3
KZN-042,KZN-31,0,3
KZN-042,KZN-32,1,2
KZN-042,KZN-35,0,3
KZN-042,KZN-34,1,2
KZN-042,KZN-33,0,3
KZN-042,KZN-36,0,3
KZN-042,KZN-37,0,3
KZN-042,KZN-38,0,3
KZN-042,KZN-39,0,3
KZN-042,KZN-40,1,2
KZN-042,KZN-41,1,2
KZN-042,KZN-42,2,1
KZN-042,KZN-43,1,2
KZN-042,KZN-44,1,2
KZN-042,KZN-45,1,2
KZN-042,KZN-46,1,2
KZN-042,KZN-47,1,2
KZN-042,KZN-48,1,2
KZN-042,KZN-49,1,2
KZN-042,KZN-50,0,3
KZN-042,KZN-51,0,3
KZN-042,KZN-52,1,2
KZN-042,KZN-53,0,3
KZN-042,KZN-54,1,2
KZN-042,KZN-55,0,3
KZN-042,KZN-56,0,3
KZN-042,KZN-57,0,3
KZN-042,KZN-58,0,3
KZN-042,KZN-59,0,3
KZN-042,KZN-60,0,3
KZN-042,KZN-61,0,3
KZN-042,KZN-62,1,2
KZN-042,KZN-63,0,3
KZN-042,KZN-64,1,2
KZN-042,KZN-65,0,3
KZN-042,KZN-66,0,3
KZN-042,KZN-67,0,3
KZN-042,KZN-68,0,3
KZN-042,KZN-69,0,3
KZN-042,KZN-70,0,3
KZN-042,KZN-D1,0,3
KZN-042,KZN-D2,1,2
KZN-042,KZN-D3,0,3
KZN-042,KZN-D4,1,2
KZN-042,KZN-071,1,2
KZN-042,KZN-072,2,1
KZN-042,KZN-073,1,2
KZN-042,KZN-074,1,2
KZN-042,KZN-075,1,2
KZN-042,KZN-076,1,2
KZN-042,KZN-077,1,2
KZN-042,KZN-078,1,2
KZN-042,KZN-079,1,2
KZN-042,KZN-080,1,2
KZN-042,KZN-081,1,2
KZN-042,KZN-082,2,1
KZN-042,KZN-083,1,2
KZN-042,KZN-084,1,2
KZN-042,CAN-02,0,3
KZN-042,JUN-02,0,3
KZN-042,JUN-04,0,3
KZN-042,KA-02,0,3
KZN-042,KA-04,0,3
KZN-042,MAN-02,0,3
KZN-042,MAN-04,0,3
KZN-043,KZN-4,1,2
KZN-043,KZN-5,0,3
KZN-043,KZN-6,0,3
KZN-043,KZN-7,0,3
KZN-043,KZN-8,0,3
KZN-043,KZN-9,0,3
KZN-043,KZN-10,0,3
KZN-043,KZN-11,0,3
KZN-043,KZN-12,0,3
KZN-043,KZN-13,1,2
KZN-043,KZN-14,1,2
KZN-043,KZN-15,0,3
KZN-043,KZN-16,0,3
KZN-043,KZN-17,0,3
KZN-043,KZN-18,0,3
KZN-043,KZN-19,0,3
KZN-043,KZN-20,0,3
KZN-043,KZN-21,0,3
KZN-043,KZN-22,0,3
KZN-043,KZN-23,1,2
KZN-043,KZN-24,1,2
KZN-043,KZN-25,0,3
KZN-043,KZN-26,0,3
KZN-043,KZN-27,0,3
KZN-043,KZN-28,0,3
KZN-043,KZN-29,0,3
KZN-043,KZN-30,0,3
KZN-043,KZN-31,0,3
KZN-043,KZN-32,0,3
KZN-043,KZN-35,0,3
KZN-043,KZN-34,1,2
KZN-043,KZN-33,1,2
KZN-043,KZN-36,0,3
KZN-043,KZN-37,0,3
KZN-043,KZN-38,0,3
KZN-043,KZN-39,0,3
KZN-043,KZN-40,1,2
KZN-043,KZN-41,1,2
KZN-043,KZN-42,1,2
KZN-043,KZN-43,2,1
KZN-043,KZN-44,1,2
KZN-043,KZN-45,1,2
KZN-043,KZN-46,1,2
KZN-043,KZN-47,1,2
KZN-043,KZN-48,1,2
KZN-043,KZN-49,1,2
KZN-043,KZN-50,0,3
KZN-043,KZN-51,0,3
KZN-043,KZN-52,0,3
KZN-043,KZN-53,1,2
KZN-043,KZN-54,1,2
KZN-043,KZN-55,0,3
KZN-043,KZN-56,0,3
KZN-043,KZN-57,0,3
KZN-043,KZN-58,0,3
KZN-043,KZN-59,0,3
KZN-043,KZN-60,0,3
KZN-043,KZN-61,0,3
KZN-043,KZN-62,0,3
KZN-043,KZN-63,1,2
KZN-043,KZN-64,1,2
KZN-043,KZN-65,0,3
KZN-043,KZN-66,0,3
KZN-043,KZN-67,0,3
KZN-043,KZN-68,0,3
KZN-043,KZN-69,0,3
KZN-043,KZN-70,0,3
KZN-043,KZN-D1,0,3
KZN-043,KZN-D2,0,3
KZN-043,KZN-D3,1,2
KZN-043,KZN-D4,1,2
KZN-043,KZN-071,1,2
KZN-043,KZN-072,1,2
KZN-043,KZN-073,2,1
KZN-043,KZN-074,1,2
KZN-043,KZN-075,1,2
KZN-043,KZN-076,1,2
KZN-043,KZN-077,1,2
KZN-043,KZN-078,1,2
KZN-043,KZN-079,1,2
KZN-043,KZN-080,1,2
KZN-043,KZN-081,1,2
KZN-043,KZN-082,1,2
KZN-043,KZN-083,2,1
KZN-043,KZN-084,1,2
KZN-043,CAN-03,0,3
KZN-043,JUN-03,0,3
KZN-043,JUN-04,0,3
KZN-043,KA-03,0,3
KZN-043,KA-04,0,3
KZN-043,MAN-03,0,3
KZN-043,MAN-04,0,3
KZN-044,KZN-4,1,2
KZN-044,KZN-5,0,3
KZN-044,KZN-6,0,3
KZN-044,KZN-7,0,3
KZN-044,KZN-8,0,3
KZN-044,KZN-9,0,3
KZN-044,KZN-10,0,3
KZN-044,KZN-11,0,3
KZN-044,KZN-12,0,3
KZN-044,KZN-13,0,3
KZN-044,KZN-14,1,2
KZN-044,KZN-15,0,3
KZN-044,KZN-16,0,3
KZN-044,KZN-17,0,3
KZN-044,KZN-18,0,3
KZN-044,KZN-19,0,3
KZN-044,KZN-20,0,3
KZN-044,KZN-21,0,3
KZN-044,KZN-22,0,3
KZN-044,KZN-23,0,3
KZN-044,KZN-24,1,2
KZN-044,KZN-25,0,3
KZN-044,KZN-26,0,3
KZN-044,KZN-27,0,3
KZN-044,KZN-28,0,3
KZN-044,KZN-29,0,3
KZN-044,KZN-30,0,3
KZN-044,KZN-31,0,3
KZN-044,KZN-32,0,3
KZN-044,KZN-35,0,3
KZN-044,KZN-34,1,2
KZN-044,KZN-33,0,3
KZN-044,KZN-36,0,3
KZN-044,KZN-37,0,3
KZN-044,KZN-38,0,3
KZN-044,KZN-39,0,3
KZN-044,KZN-40,1,2
KZN-044,KZN-41,1,2
KZN-044,KZN-42,1,2
KZN-044,KZN-43,1,2
KZN-044,KZN-44,2,1
KZN-044,KZN-45,1,2
KZN-044,KZN-46,1,2
KZN-044,KZN-47,1,2
KZN-044,KZN-48,1,2
KZN-044,KZN-49,1,2
KZN-044,KZN-50,0,3
KZN-044,KZN-51,0,3
KZN-044,KZN-52,0,3
KZN-044,KZN-53,0,3
KZN-044,KZN-54,1,2
KZN-044,KZN-55,0,3
KZN-044,KZN-56,0,3
KZN-044,KZN-57,0,3
KZN-044,KZN-58,0,3
KZN-044,KZN-59,0,3
KZN-044,KZN-60,0,3
KZN-044,KZN-61,0,3
KZN-044,KZN-62,0,3
KZN-044,KZN-63,0,3
KZN-044,KZN-64,1,2
KZN-044,KZN-65,0,3
KZN-044,KZN-66,0,3
KZN-044,KZN-67,0,3
KZN-044,KZN-68,0,3
KZN-044,KZN-69,0,3
KZN-044,KZN-70,0,3
KZN-044,KZN-D1,0,3
KZN-044,KZN-D2,0,3
KZN-044,KZN-D3,0,3
KZN-044,KZN-D4,1,2
KZN-044,KZN-071,1,2
KZN-044,KZN-072,1,2
KZN-044,KZN-073,1,2
KZN-044,KZN-074,2,1
KZN-044,KZN-075,1,2
KZN-044,KZN-076,1,2
KZN-044,KZN-077,1,2
KZN-044,KZN-078,1,2
KZN-044,KZN-079,1,2
KZN-044,KZN-080,1,2
KZN-044,KZN-081,1,2
KZN-044,KZN-082,1,2
KZN-044,KZN-083,1,2
KZN-044,KZN-084,2,1
KZN-044,JUN-04,0,3
KZN-044,KA-04,0,3
KZN-044,MAN-04,0,3
KZN-047,KZN-4,1,2
KZN-047,KZN-5,0,3
KZN-047,KZN-6,0,3
KZN-047,KZN-7,1,2
KZN-047,KZN-8,0,3
KZN-047,KZN-9,0,3
KZN-047,KZN-10,0,3
KZN-047,KZN-11,0,3
KZN-047,KZN-12,0,3
KZN-047,KZN-13,0,3
KZN-047,KZN-14,1,2
KZN-047,KZN-15,0,3
KZN-047,KZN-16,0,3
KZN-047,KZN-17,1,2
KZN-047,KZN-18,0,3
KZN-047,KZN-19,0,3
KZN-047,KZN-20,0,3
KZN-047,KZN-21,0,3
KZN-047,KZN-22,0,3
KZN-047,KZN-23,0,3
KZN-047,KZN-24,1,2
KZN-047,KZN-25,0,3
KZN-047,KZN-26,0,3
KZN-047,KZN-27,1,2
KZN-047,KZN-28,0,3
KZN-047,KZN-29,0,3
KZN-047,KZN-30,0,3
KZN-047,KZN-31,0,3
KZN-047,KZN-32,0,3
KZN-047,KZN-35,0,3
KZN-047,KZN-34,1,2
KZN-047,KZN-33,0,3
KZN-047,KZN-36,0,3
KZN-047,KZN-37,1,2
KZN-047,KZN-38,0,3
KZN-047,KZN-39,0,3
KZN-047,KZN-40,1,2
KZN-047,KZN-41,1,2
KZN-047,KZN-42,1,2
KZN-047,KZN-43,1,2
KZN-047,KZN-44,1,2
KZN-047,KZN-45,1,2
KZN-047,KZN-46,1,2
KZN-047,KZN-47,2,1
KZN-047,KZN-48,1,2
KZN-047,KZN-49,1,2
KZN-047,KZN-50,0,3
KZN-047,KZN-51,0,3
KZN-047,KZN-52,0,3
KZN-047,KZN-53,0,3
KZN-047,KZN-54,1,2
KZN-047,KZN-55,0,3
KZN-047,KZN-56,0,3
KZN-047,KZN-57,1,2
KZN-047,KZN-58,0,3
KZN-047,KZN-59,0,3
KZN-047,KZN-60,0,3
KZN-047,KZN-61,0,3
KZN-047,KZN-62,0,3
KZN-047,KZN-63,0,3
KZN-047,KZN-64,1,2
KZN-047,KZN-65,0,3
KZN-047,KZN-66,0,3
KZN-047,KZN-67,1,2
KZN-047,KZN-68,0,3
KZN-047,KZN-69,0,3
KZN-047,KZN-70,0,3
KZN-047,KZN-D1,0,3
KZN-047,KZN-D2,0,3
KZN-047,KZN-D3,0,3
KZN-047,KZN-D4,1,2
KZN-047,KZN-071,1,2
KZN-047,KZN-072,1,2
KZN-047,KZN-073,1,2
KZN-047,KZN-074,1,2
KZN-047,KZN-075,1,2
KZN-047,KZN-076,1,2
KZN-047,KZN-077,2,1
KZN-047,KZN-078,1,2
KZN-047,KZN-079,1,2
KZN-047,KZN-080,1,2
KZN-047,KZN-081,1,2
KZN-047,KZN-082,1,2
KZN-047,KZN-083,1,2
KZN-047,KZN-084,1,2
KZN-047,JUN-04,0,3
KZN-047,KA-04,0,3
KZN-047,KA-07,0,3
KZN-047,MAN-04,0,3
KZN-047,MAN-07,0,3
KZN-048,KZN-4,1,2
KZN-048,KZN-5,0,3
KZN-048,KZN-6,0,3
KZN-048,KZN-7,0,3
KZN-048,KZN-8,1,2
KZN-048,KZN-9,0,3
KZN-048,KZN-10,0,3
KZN-048,KZN-11,0,3
KZN-048,KZN-12,0,3
KZN-048,KZN-13,0,3
KZN-048,KZN-14,1,2
KZN-048,KZN-15,0,3
KZN-048,KZN-16,0,3
KZN-048,KZN-17,0,3
KZN-048,KZN-18,1,2
KZN-048,KZN-19,0,3
KZN-048,KZN-20,0,3
KZN-048,KZN-21,0,3
KZN-048,KZN-22,0,3
KZN-048,KZN-23,0,3
KZN-048,KZN-24,1,2
KZN-048,KZN-25,0,3
KZN-048,KZN-26,0,3
KZN-048,KZN-27,0,3
KZN-048,KZN-28,1,2
KZN-048,KZN-29,0,3
KZN-048,KZN-30,0,3
KZN-048,KZN-31,0,3
KZN-048,KZN-32,0,3
KZN-048,KZN-35,0,3
KZN-048,KZN-34,1,2
KZN-048,KZN-33,0,3
KZN-048,KZN-36,0,3
KZN-048,KZN-37,0,3
KZN-048,KZN-38,1,2
KZN-048,KZN-39,0,3
KZN-048,KZN-40,1,2
KZN-048,KZN-41,1,2
KZN-048,KZN-42,1,2
KZN-048,KZN-43,1,2
KZN-048,KZN-44,1,2
KZN-048,KZN-45,1,2
KZN-048,KZN-46,1,2
KZN-048,KZN-47,1,2
KZN-048,KZN-48,2,1
KZN-048,KZN-49,1,2
KZN-048,KZN-50,0,3
KZN-048,KZN-51,0,3
KZN-048,KZN-52,0,3
KZN-048,KZN-53,0,3
KZN-048,KZN-54,1,2
KZN-048,KZN-55,0,3
KZN-048,KZN-56,0,3
KZN-048,KZN-57,0,3
KZN-048,KZN-58,1,2
KZN-048,KZN-59,0,3
KZN-048,KZN-60,0,3
KZN-048,KZN-61,0,3
KZN-048,KZN-62,0,3
KZN-048,KZN-63,0,3
KZN-048,KZN-64,1,2
KZN-048,KZN-65,0,3
KZN-048,KZN-66,0,3
KZN-048,KZN-67,0,3
KZN-048,KZN-68,1,2
KZN-048,KZN-69,0,3
KZN-048,KZN-70,0,3
